SiteID,FxiletID,Name,Criticality,RelevantComputerCount
1,5012170984,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170984 (x64),Critical,84
1,5012170985,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170985 (x64),Critical,17
1,5012170986,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170986 (x64),Moderate,42
1,5012170987,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170987 (x64),Low,44
1,5012170988,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170988 (x64),Critical,28
1,5012170989,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170989 (x64),Low,86
1,5012170990,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170990 (x64),Important,79
1,5012170991,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170991 (x64),Important,19
1,5012170992,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170992 (x64),Important,52
1,5012170993,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170993 (x64),Low,36
1,5012170994,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170994 (x64),Important,81
1,5012170995,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170995 (x64),Important,72
1,5012170996,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170996 (x64),Moderate,12
1,5012170997,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170997 (x64),Important,25
1,5012170998,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170998 (x64),Low,21
1,5012170999,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB5012170999 (x64),Low,45
1,50121701000,MS22-AUG: Security Update for Windows Server 2022 - Windows Server 2022 - KB50121701000 (x64),Critical,96
